,2021-12-31,煤炭坐上“过山车”：价格疯涨后企稳回落,中国经营网
1531,2019-05-05,"长江电力:来水向好驱动发电量增长,增值税退税取消影响业绩",申万宏源
1532,2019-05-05,"长江电力2018年报及2019年一季报点评:业绩符合预期,电价小幅上行",国信证券
1533,2019-05-05,"国投电力:来水向好发电量大增,市场化让利有所扩大",申万宏源
1534,2019-05-05,"国投电力:业绩符合预期,电价明显下滑",国信证券
1535,2019-05-04,国投电力一季度净利10.5亿元同比增长6% 现金流量净额为41.9亿元,挖贝网
1536,2019-04-30,【申万公用环保】长江电力（600900）18年年报及19年1季报点评：来水向好驱动发电量增长 增值税退税取消影响业绩,申万环保公用
1537,2019-04-30,【申万公用环保】国投电力（600886）2019年一季报点评：来水向好发电量大增 市场化让利有所扩大,申万环保公用
1538,2019-04-30,国投电力：一季度净利润同比增6.14%,Wind
1539,2019-04-29,国投电力：水电电价提振及火电发电量增长 推荐评级,和讯
1540,2019-04-26,电力电价专题系列报告：以史为鉴，梳理电价脉络,格隆汇
1541,2019-04-26,公用事业：风险偏好变化促成结构分化 荐4股,和讯
1542,2019-04-25,平安证券：以史为鉴 梳理电价脉络（附股）,证券时报网
1543,2019-04-25,公用事业：19Q1公用事业基金持仓分析 荐6股,和讯
1544,2019-04-23,股票型基金一季度仓位升至历史次高，增持最多的是这20股,澎湃新闻
1545,2019-04-22,A股共发生59宗大宗交易成交10.99亿元（4月22日）,Wind
1546,2019-04-22,国投电力今日大宗交易成交460万股，成交价8.41元折价0.0%,Wind资讯
1547,2019-04-22,上海证券市场大宗交易公开信息(2019-04-22),上交所
1548,2019-04-22,【申万公用环保】瀚蓝环境(600323)深度报告：瀚蓝模式不断复制 锻造环境领先服务商,申万环保公用
1549,2019-04-21,【国君公用|行业周报】3月发电量增速5.4%，淡季来临煤价下行（04.15-04.19）,妍姐电报
1550,2019-04-21,火电颓败局面扭转,证券市场周刊
1551,2019-04-19,国投电力今日大宗交易成交460万股，成交价8.53元折价0.0%,Wind资讯
1552,2019-04-19,上海证券市场大宗交易公开信息(2019-04-19),上交所
1553,2019-04-19,【申万公用环保】川投能源（600674）2018年年报点评：投投资收益稳步增长 继续展开资本运作参股优质资产,申万环保公用
1554,2019-04-18,国投电力：一季度发电量378.66亿千瓦时 同比增12.74%,中国煤炭资源网
1555,2019-04-17,最赚钱一季度 9只基金收益率超50%,中国经济网
1556,2019-04-17,电力：多个省份下调一般工商业电价,和讯
1557,2019-04-15,上海证券市场大宗交易公开信息(2019-04-15),上交所
1558,2019-04-15,公用事业：煤价下行推动火电业绩同比大增 荐12股,和讯
1559,2019-04-15,电力：火电一季度业绩改善获良好开局 荐5股,和讯
1560,2019-04-15,百亿私募去年四季度低位布局 淡水泉、高毅等新进多只重仓股,中国基金报
1561,2019-04-14,189只滞涨股后市或“搭台唱戏” 超20家机构集中推荐11只个股,证券日报
1562,2019-04-14,【国君公用|行业周报】核安全局颁发台山机组运行许可证，风光平价项目先建先消纳（04.08-04.12）,妍姐电报
1563,2019-04-14,【华创环保公用】周报20190412：社融超预期望提企业增长弹性，事件+政策奠定环保治理重要窗口期,V蓝环保观察
1564,2019-04-13,春季行情有望延续11股同时成为两类机构眼中香饽饽,中财网
1565,2019-04-13,257只社保重仓股被券商看好 11只个股成两类机构“香饽饽”,证券日报
1566,2019-04-12,上海证券市场大宗交易公开信息(2019-04-12),上交所
1567,2019-04-12,涨停板复盘:三大股指涨跌互现沪指平收 成交量萎缩,新浪
1568,2019-04-09,电力：广东电力市场月度竞价交易价差创新低,和讯
1569,2019-04-09,前海开源两只股基首季涨幅不足8% 公募规模连降两年,中国经济网
1570,2019-04-09,环保公用板块商誉成因一览，并购标的近两年将迎集中兑现期--太平洋环保公用行业深度报告20190408,环保公用溶易看
1571,2019-04-08,【国君公用|行业周报】滇西北直流输配电价落地利好华能水电，核电重启进展顺利（04.01-04.04）,微信
1572,2019-04-08,【申万公用环保】公用事业2019年一季报业绩前瞻：煤价下行推动火电业绩同比大增 来水等因素造成清洁能源板块业绩分化,申万环保公用
1573,2019-04-05,最新重仓股大曝光！高毅、重阳、淡水泉等超一流私募牛市买买买（名单）,Wind
1574,2019-04-04,电力：2018全年用电增速达8.5% 荐5股,和讯
1575,2019-04-04,【晨会聚焦】社保减持交行缘由几何？个股推荐：青岛啤酒,中泰证券研究所
1576,2019-04-04,【电力-国投电力(600886)】李俊松、张绪成：年报点评：水火并济，年报业绩同比大增-20190403,中泰证券研究所
1577,2019-04-03,【中泰公用】国投电力2018年报点评：水火并济，年报业绩同比大增,能源观察站
1578,2019-04-03,郭世忠：年线上涨的股票有多厉害,中金在线
1579,2019-04-03,“四小豪门”之国投电力变更公司总经理 董监高成员变化,北极星电力
1580,2019-04-03,【华创环保公用】电力行业1903期：增值税增厚业绩，推荐一季报高增水、火电,V蓝环保观察
1581,2019-04-03,"国投电力:雅砻江中游开发稳步推进,火电持续贡献业绩弹性",申万宏源
1582,2019-04-02,201股获券商买入评级 迪安诊断目标涨幅达82.48%,Wind
1583,2019-04-01,电力：第四批增量配网试点开始 荐4股,和讯
1584,2019-04-01,国投电力：2018年净利43.64 亿元 已投产控股风电装机110.10万千瓦,北极星电力
1585,2019-04-01,"国投电力2018年年报点评:四季度表现可观,关注雅砻江中游进度",光大证券
1586,2019-04-01,"国投电力:水火齐回升,扣非业绩增长30%",国信证券
1587,2019-03-31,【国君公用|行业周报】电网端增值税让利下游，火电发电端电价大概率不变（03.26-03.29）,妍姐电报
1588,2019-03-31,【国君公用|公司点评】国投电力：火电大幅减亏，水电超出预期 ——国投电力2018年报点评,妍姐电报
1589,2019-03-29,【中泰公用&煤炭】每日速递：2018年山西市场化交易规模首次突破1000亿千瓦时,能源观察站
1590,2019-03-29,国投电力：2018年净利润43.6亿元 同比增长35.02%,中国煤炭资源网
1591,2019-03-29,国投电力2018光伏收入34625.59万元，同比增长74.74%,中国能源网china5e
1592,2019-03-29,山西产业用电结构持续优化 前两月用电量同比增长7.8%,中国能源网china5e
1593,2019-03-29,29日公司新闻聚焦：贵州茅台拟10派145元,证券时报网
1594,2019-03-29,面临破位还需两手准备,中财网
1595,2019-03-29,国投电力(600886.SH)2018年扣非净利增30.26%至41.85亿元 拟派末期息每股0.225元,格隆汇
1596,2019-03-29,"国投电力:水电稳中有增、火电大幅减亏,盈利加速改善",平安证券
1597,2019-03-28,【方正公用环保郭丽丽团队】上海市成立国内首个泛在电力物联网实验室,公用环保郭丽丽团队
1598,2019-03-28,28日晚公告精选丨贵州茅台日赚近亿，拟10派145元,21世纪经济报道
1599,2019-03-28,A股头条之上市公司公告精选（3.29）,金融界
1600,2019-03-28,国投电力：公司总经理变更 董监高成员变化,Wind
1601,2019-03-28,【国君公用-日报】四川2019年战略长协年度集中交易：需求电量14.76亿千瓦时,国君公用周妍之每日资讯
1602,2019-03-28,国投电力：2018年净利43.64亿元 同比增35%,e公司
1603,2019-03-28,国投电力：2018年净利润同比增35%，拟每股派0.225元,Wind
1604,2019-03-28,"电力行业深度报告:“增值税税率下降+电价下调无忧+煤价趋势性下行”,火电迎来配置良机",正点财经
1605,2019-03-26,【国君公用|行业点评】1-2月用电量增速回落，沿海地区火电利用小时明显下滑——中电联发布1-2月电力工业运行简况点评,妍姐电报
1606,2019-03-24,【国君公用|行业周报】火电一季报业绩值得期待，核电重启信号逐渐明朗（03.18-03.22）,妍姐电报
1607,2019-03-23,【川财研究所*常规报告】电力：基数高叠加气温高，用电量增速有所放缓,川财研究
1608,2019-03-22,川财证券：一般工商业电价再次下调有望促进用电需求,证券时报网
1609,2019-03-22,"电力行业动态跟踪报告:1~2月电力统计数据出炉,推荐核电与大水电",平安证券
1610,2019-03-21,【中泰公用&煤炭】每日速递：能源局发布1-2月份全国电力工业统计数据,能源观察站
1611,2019-03-21,电力：降电价对发电侧影响有限 荐6股,和讯
1612,2019-03-21,电力：火电迎来配置良机 荐2股,和讯
1613,2019-03-20,『早安，新时代！』晨会早读2019/3/20：今日关注华鲁恒升、新宙邦,新时代证券研究
1614,2019-03-19,"国投电力:长电举牌认可长期价值,期待梯级联合调度突破",正点财经
1615,2019-03-19,【国君公用-日报】江苏：以海上风电为主 2020年风电并网突破1000万千瓦,国君公用周妍之每日资讯
1616,2019-03-19,公用事业：电厂日耗持续提升库存回落 荐3股,和讯
1617,2019-03-19,【新时代公用环保】电力行业深度报告：“增值税税率下降+电价下调无忧+煤价趋势性下行”，火电迎来配置良机,新时代环保
1618,2019-03-19,国投电力控股股份有限公司公司债券受托管理临时事务报告,证券时报
1619,2019-03-19,【国君公用|公司深度】长江电力：不仅仅是六座巨型电站,妍姐电报
1620,2019-03-19,长江电力（600900）快评：龙头起舞，增持流域上游，控股产业链下游,国信研究
1621,2019-03-19,79股获券商买入评级 道氏技术目标涨幅达83.15%,Wind
1622,2019-03-19,去年净利同比预增高达12倍 赣能股份排除非经常损益立功,证券日报
1623,2019-03-19,光大策略 | 资金净流入188亿元，两融余额增幅减少 ——2019年第10周股市资金跟踪,超悦策略
1624,2019-03-18,18日公司新闻聚焦：多家公司回应3·15晚会报道,证券时报网
1625,2019-03-18,18日最新公告透露利好 15只个股有潜力,中金在线
1626,2019-03-18,A股早报2019年3月18日星期一,Wind
1627,2019-03-18,3.18市场消息早读,云掌财经
1628,2019-03-17,3月16日沪深两市公告一览最新利空利好消息集锦,财富动力网
1629,2019-03-16,市值均超400亿 川投能源、国投电力同一日遭长江电力举牌,经济观察网
1630,2019-03-15,长江电力同时举牌国投电力、川投能源 未来还要继续增持,每日经济新闻
1631,2019-03-15,广西2019年4月集中竞价交易：交易规模15072.6万千瓦时,微信
1632,2019-03-15,公告精选：长江电力举牌川投能源、国投电力；用友网络等去年业绩大增,e公司
1633,2019-03-15,合计斥资45亿元！长江电力同步举牌川投能源、国投电力,e公司
1634,2019-03-15,长江电力斥资45.29亿元举牌国投电力、川投能源 持股比例均达10%,中证网
1635,2019-03-15,上海证券市场大宗交易公开信息(2019-03-15),上交所
1636,2019-03-15,长江电力同时举牌两家公司,Wind
1637,2019-03-15,国投电力：获长江电力举牌,金融界
1638,2019-03-14,公用事业：增值税率下调电力板块弹性显著 荐6股,和讯
1639,2019-03-13,人事：国投电力董事长胡刚辞职 董监高成员变化,Ofweek
1640,2019-03-13,电力四小豪门之一国投电力董事长辞职！朱基伟任董事长 董监高成员变化,北极星电力
1641,2019-03-13,高评级债券融资回暖 多家央企发债百亿,21世纪经济报道
1642,2019-03-12,【中泰公用&煤炭】每日速递：吉林省能源局发布《吉林省能源发展“十三五”规划中期调整和实施意见》,能源观察站
1643,2019-03-11,电力：广东2019年3月电力集中竞争交易价差缩窄,和讯
1644,2019-03-11,3月11日利好消息及其影响个股,中金在线
1645,2019-03-08,【国君公用|公司深度】华能水电（600025）：存量机组电价有望提升，新增澜上机组盈利能力较强,妍姐电报
1646,2019-03-07,"电力行业:降电价对发电侧影响有限,增值税率下调火电弹性显著",国信证券
